time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.1000000000000014,-1.30474489001,0.930143397853,15.085050734,0.123044158619,0.121201584953,0.0,-1.69489844181,1.36268887629,4.20870511889,0.0559596951505,-0.0476485751186,0.0,393.63474800963854,393.77997679511117,393.5837085559671,393.61310065705646
2.1600000000000015,-1.40914924823,1.01456613801,15.3415556496,0.126506897071,0.120624993802,0.0,-1.78516410404,1.45168252627,4.34080689831,0.0510097786297,-0.0654416340028,0.0,470.15246814444976,468.7699744634012,468.6809924297136,468.2978793960748
2.2200000000000015,-1.51958131696,1.1050665487,15.6111170917,0.132300976618,0.118382433478,0.0,-1.89546665091,1.56555313758,4.64316433382,0.0679604881448,-0.0523761753965,0.0,518.5922245566451,519.5071439152623,518.7842659794126,519.9749079211867
2.2800000000000016,-1.63601172473,1.20191747679,15.8940716219,0.13826293328,0.115575453024,0.0,-1.98519186942,1.66333114565,4.78787318296,0.0818451512204,-0.0471180148345,0.0,476.52159325912766,476.9219869294352,476.66408095434366,477.7277906602074
2.3400000000000016,-1.75733408197,1.30423159519,16.1818857043,0.144999371465,0.1147951739,0.0,-2.0588221728,1.74768720021,4.80566315564,0.0954948194053,-0.0326002031263,0.0,438.1065285857405,439.3111442917437,439.0978164070701,440.2351440147499
2.4000000000000017,-1.88306905195,1.41172164018,16.4707221534,0.151388197985,0.11472146316,0.0,-2.13236912114,1.83584420113,4.8219326126,0.085319948641,-0.0488774231419,0.0,440.71928361079785,439.37091588763485,438.9822155783571,438.1442386227282
2.4600000000000017,-2.01321577289,1.52460623089,16.7604986174,0.156898026711,0.112908940535,0.0,-2.2057298236,1.92742311631,4.8370396876,0.0771683885002,-0.0617334323798,0.0,439.3555655716492,438.28630141870946,440.5347170120162,439.86568614544973
2.520000000000002,-2.1476391023,1.64294134784,17.0503181005,0.161524035752,0.109786357544,0.0,-2.27483743924,2.01744314104,4.82353620474,0.0749933301999,-0.0713725231122,0.0,430.8582387210872,430.03912884515415,430.8833863242004,430.704257054502
2.580000000000002,-2.2864209155,1.76711309023,17.3415294849,0.166069900577,0.109902577384,0.0,-2.35121410123,2.12194811639,4.88303366401,0.0764372793366,-0.0495670485507,0.0,453.3736753131526,455.1196172559027,454.45126059521544,454.57134289539414
2.640000000000002,-2.42990802623,1.89782349946,17.637374108,0.17180597779,0.107026263014,0.0,-2.43139451716,2.23553314639,4.97781337878,0.0634291389328,-0.0543957942984,0.0,466.91677247004594,466.5383078579376,466.43971745688896,465.426343589034
2.700000000000002,-2.57764033982,2.03459163162,17.9339356068,0.176510630843,0.11189359444,0.0,-2.49341904929,2.32375361843,4.90761916622,0.051773672404,-0.0243363204055,0.0,412.7616045699918,415.40509812457697,414.77437008327576,413.75207021091785
2.760000000000002,-2.72966091582,2.17749147661,18.2305984717,0.180790391405,0.112543951487,0.0,-2.57397541026,2.43986840546,4.98055220401,0.0386469098124,-0.00957691744584,0.0,460.55618476217944,461.72230141467895,461.192887511656,460.1560309230762
2.820000000000002,-2.8859734089,2.32653044214,18.5267323294,0.183441859396,0.112051507179,0.0,-2.63649343649,2.52829898659,4.89084289138,0.0310156386349,-0.00741529231772,0.0,408.3092417098649,408.5021966973351,408.94693522942015,408.267188471337
2.880000000000002,-3.04647450919,2.48160990047,18.8212644353,0.186901125918,0.111600188658,0.0,-2.71352295923,2.64120818985,4.92652140803,0.0437165350438,-0.00779561843268,0.0,449.8840515937947,449.85336557360915,449.3146453426007,450.343862702809
2.940000000000002,-3.21154112221,2.64339275145,19.1172704769,0.190033979716,0.115394487583,0.0,-2.78907206777,2.75172090193,4.93998630984,0.0346027925387,-0.0316426071712,0.0,444.5340513679966,442.57532088830214,443.99109155220896,443.24346989176104
3.000000000000002,-3.38161873551,2.81259410446,19.4176203002,0.207894408703,0.113506713827,0.0,-2.87993957578,2.88999118612,5.07040319509,0.0769404604989,-0.0344963285862,0.0,480.6974302562092,480.4807806400225,479.61540072576037,482.8221359888074
3.0600000000000023,-3.55623658165,2.98880824992,19.718105589,0.212573266357,0.11247616144,0.0,-2.94069651783,2.9841628695,4.94616302097,0.0787287501383,-0.0244649337657,0.0,399.2678147383292,400.181726305201,400.31350324954497,400.48173329424367
3.1200000000000023,-3.73489360594,3.1714461057,20.0144549351,0.217375687907,0.114934070636,0.0,-3.01476761784,3.10405972546,4.93188115273,0.0808274647276,-0.00392707476598,0.0,435.77710246774075,437.4908704302376,437.63466921453806,437.81451760416
3.1800000000000024,-3.91817182295,3.36158117514,20.3109856436,0.222490180769,0.116400559985,0.0,-3.09464952772,3.23408807303,4.95202244166,0.0738630801334,0.00921500428704,0.0,447.50045268914045,448.5691449862935,450.2715837296972,449.712549719349
3.2400000000000024,-4.10606814838,3.55914520795,20.6066421816,0.233735382375,0.128278987193,0.0,-3.1695400235,3.3521278205,4.90268341581,0.101281628583,-0.028869971302,0.0,428.15599250078196,424.9027456612216,427.02237769681454,429.36135919042533
3.3000000000000025,-4.29877729693,3.76424727836,20.9005057908,0.242820060126,0.126560559761,0.0,-3.25400227486,3.48528250582,4.89237616067,0.0810448818641,-0.0283114615423,0.0,441.9549421778109,442.00074758113175,441.54175458856275,439.8764462448284
3.3600000000000025,-4.49631383805,3.97705041906,21.1919432325,0.255157754035,0.12669074161,0.0,-3.330626776,3.60906793906,4.821978299,0.0498704453382,-0.014648699631,0.0,421.60210013018644,422.7810783250736,423.24858061580295,420.56060538727525
3.4200000000000026,-4.69842225573,4.19732500084,21.4786766361,0.261379470428,0.132316902679,0.0,-3.40678950064,3.73380139225,4.73570706432,0.0289476530308,0.0121164823178,0.0,415.7926085859594,418.13145200923435,417.9494717574446,416.122698473935
3.4800000000000026,-4.90576257135,4.42611865904,21.7638604902,0.263170082209,0.155216419903,0.0,-3.50652450227,3.89241057995,4.76934553753,0.0249385104533,0.0625123174189,0.0,455.1920403781675,459.20844940099903,458.24637521152533,457.92767454944584
3.5400000000000027,-5.11960474063,4.66468905282,22.0519007608,0.270986042879,0.159223883118,0.0,-3.6218873962,4.06038680183,4.83097007316,-0.00382595620932,0.0669906539137,0.0,468.37182877024094,468.7228227469055,470.0033413306816,467.76820446528
3.6000000000000028,-5.34000156329,4.91269230636,22.340823193,0.278622366106,0.163260264686,0.0,-3.72504559761,4.20683537176,4.79926471585,-0.0357724601388,0.0639263830161,0.0,440.8521262711304,440.6020684314069,441.85361892480984,439.2114506766474
3.660000000000003,-5.56659174437,5.16935067503,22.6271004859,0.277450155343,0.180617564052,0.0,-3.82935686103,4.34804504022,4.74286673075,-0.0478509482068,0.0224266390771,0.0,436.42259529908455,432.94585631282,432.72529600375196,431.70622397402263
3.720000000000003,-5.7994425132,5.43405336994,22.908708463,0.274901174557,0.182356142766,0.0,-3.93262559136,4.47506369817,4.64434223349,-0.0553828868245,0.0142553587947,0.0,420.7995954611239,420.0914638687285,418.71645335056587,418.058743331386
3.780000000000003,-6.03872524278,5.7065497516,23.1853097644,0.27235278381,0.189943506147,0.0,-4.0441215108,4.60771091674,4.57565741731,-0.0468677050131,0.0415032050247,0.0,428.33361308478266,430.64530333117636,428.7706862334879,429.4917611691866
3.840000000000003,-6.28519420593,5.98742695863,23.4596097595,0.269674342485,0.194119769345,0.0,-4.17193977562,4.75431562353,4.56738096122,-0.0438876307899,0.0260282559204,0.0,449.54465463395366,448.2892815799626,450.5189037477202,450.75864622430726
3.900000000000003,-6.53881419088,6.27618990444,23.7304448694,0.267535958196,0.195743930385,0.0,-4.28237132324,4.87082797051,4.46076290789,-0.0528869599367,0.0218388165137,0.0,416.1210216050552,415.75416146279144,417.86135234568064,417.07442810866297
3.960000000000003,-6.79932047142,6.57214454823,23.995908751,0.264907032852,0.197083513824,0.0,-4.40144135766,4.99392229252,4.38818847593,-0.0459168273892,0.0228637570961,0.0,427.9618803749621,428.0491725573363,427.52090072960095,428.112790477707
4.020000000000002,-7.06689208967,6.87523011136,24.2563990931,0.262752229823,0.198474158478,0.0,-4.5179133255,5.1086081235,4.29506396704,-0.0556883043567,0.0197405241973,0.0,420.3054345152297,420.034639231315,421.04264437411103,420.19454013503844
4.080000000000001,-7.34176272297,7.18544785992,24.512542398,0.260079348755,0.200190625458,0.0,-4.6447421086,5.23153794944,4.24307038021,-0.0659247395124,0.010460605594,0.0,434.9371547723769,434.1589961956455,434.0775112464519,433.2148904242538
4.14,-7.62499105925,7.50379607885,24.7687503294,0.258448919889,0.207087011493,0.0,-4.7968695701,5.37944583734,4.29639679172,-0.0503785283833,-0.0181927632652,0.0,469.24973270811233,467.0196744265234,468.8274998951137,470.03167468834977
4.199999999999998,-7.91763758535,7.8311211898,25.0288392274,0.257458681178,0.208140270647,0.0,-4.95812379906,5.53084970581,4.37249981354,-0.0359155257872,-0.00330492472827,0.0,476.08650063580455,477.2246017212456,477.6894992113543,478.79028593991256
4.259999999999997,-8.22010424142,8.16756208776,25.293870679,0.256054823223,0.209913554397,0.0,-5.12429026732,5.68324816474,4.461021871,-0.046684912894,-0.0199331110529,0.0,484.21203211211696,482.9593359976926,482.5500684219953,481.7355898859755
4.319999999999996,-8.53243084679,8.51284597202,25.563375237,0.254162480117,0.211789573725,0.0,-5.28683651635,5.825587003,4.52177230605,-0.0373736863041,-0.0403707110163,0.0,477.6653369768497,476.1037277244548,474.76466773605097,475.4777723377028
4.379999999999995,-8.85424430436,8.86618581672,25.8350018517,0.251967441657,0.213223678718,0.0,-5.44051429908,5.95185862043,4.53209199383,-0.0359043452645,-0.020025522788,0.0,461.1538250032741,462.75806771268145,460.8737685794441,460.9893432551379
4.439999999999993,-9.18573033097,9.22745802332,26.1089723621,0.25076502669,0.213913276357,0.0,-5.60913320244,6.09000991657,4.59952616586,-0.0478591752241,-0.00611345281141,0.0,479.6241759984856,480.67996810154654,480.7909837061804,479.88347808404546
4.499999999999992,-9.52595956776,9.59530734573,26.3806077428,0.248255109309,0.213581959475,0.0,-5.73220433252,6.1713648855,4.45563546922,-0.0423634181159,-0.00492621380651,0.0,411.4058338857207,411.5110687515979,411.11669143854215,411.6020696894109
4.559999999999991,-9.87350491769,9.96780875807,26.6430460247,0.245866139183,0.218944065859,0.0,-5.85331782396,6.24506120656,4.29281313264,-0.0391160880367,-0.0322099843336,0.0,404.037599874729,401.5695023358992,403.3857405568347,403.67787694990733
4.6199999999999894,-10.2289940646,10.3452731614,26.8982068752,0.243544114174,0.221412680081,0.0,-5.99676893286,6.33668321973,4.21267543671,-0.0424218509303,-0.0103973556346,0.0,430.8434451312974,432.68406290485115,430.9464376429005,430.66595545021846
4.679999999999988,-10.5930519983,10.728018354,27.1480408025,0.241552416074,0.220809332839,0.0,-6.13881507394,6.42116681366,4.11546042011,-0.0353834912857,-0.00962269261938,0.0,424.82936618816063,424.8959222798997,424.862073814346,425.46436217950406
4.739999999999987,-10.9662711404,11.1163775219,27.3945865144,0.239517615628,0.220300254565,0.0,-6.30204354222,6.52366672288,4.10256979465,-0.0331158822443,-0.0139265625334,0.0,453.5069180879859,453.1611301085135,452.0965230765598,452.27875875266074
4.799999999999986,-11.3501338911,11.5116891943,27.6438142914,0.247427345106,0.219776319229,0.0,-6.4933560599,6.65381210321,4.20365036735,-0.06879861672,-0.0213587010573,0.0,489.73506599570965,489.18193781738705,490.5375888475068,487.87898693249986
4.859999999999984,-11.7442657197,11.9135150843,27.8936124591,0.24332158174,0.218924242822,0.0,-6.64471181573,6.73986272807,4.12330560216,-0.0679743255922,-0.0152804651057,0.0,433.6855323036025,434.1959380101503,432.748375983607,432.8140951403791
4.919999999999983,-12.1483898204,12.3212893711,28.1422597917,0.239233615167,0.222525518945,0.0,-6.8266089908,6.8517788949,4.1643120688,-0.0686268894714,-0.0397960562095,0.0,473.5696317761356,471.67961212739516,472.4750727146952,472.4215487765355
4.979999999999982,-12.5625250001,12.7345999699,28.3890051058,0.240641323649,0.220180056842,0.0,-6.97818067847,6.92523521148,4.0608265538,-0.0956048710328,-0.0384434900983,0.0,426.3430292195296,426.45776422162334,427.05576011359915,424.74254713346266
5.0399999999999805,-12.9855195427,13.1519709353,28.6283075372,0.234908478365,0.219940620639,0.0,-7.12216997854,6.98662747366,3.91668937864,-0.0981675115178,-0.0238480504344,0.0,409.9125555908921,411.20735596351403,411.2399586035257,411.0040642869776
